id,isCreator,tag,followerCount
101397,False,finance,64
101398,False,finance,46
101399,False,finance,43
101400,False,finance,44
101401,False,finance,45
101402,False,finance,57
101403,False,finance,56
101404,False,finance,38
101405,False,finance,47
101406,False,finance,44
101407,False,finance,46
101408,False,finance,60
101409,False,finance,44
101410,False,finance,37
101411,False,finance,55
101412,False,finance,44
101413,False,finance,48
101414,False,finance,56
101415,False,finance,46
101416,False,finance,44
101417,False,finance,56
101418,False,finance,56
101419,False,finance,58
101420,False,finance,51
101421,False,finance,59
101422,False,finance,56
101423,False,finance,54
101424,False,finance,44
101425,False,finance,47
101426,False,finance,57
101427,False,finance,52
101428,False,finance,49
101429,False,finance,54
101430,False,finance,64
101431,False,finance,50
101432,False,finance,54
101433,False,finance,45
101434,False,finance,53
101435,False,finance,42
101436,False,finance,49
101437,False,finance,58
101438,False,finance,52
101439,False,finance,58
101440,False,finance,68
101441,False,finance,50
101442,False,finance,42
101443,False,finance,45
101444,False,finance,52
101445,False,finance,47
101446,False,finance,38
101447,False,finance,53
101448,False,finance,43
101449,False,finance,45
101450,False,finance,61
101451,False,finance,58
101452,False,finance,46
101453,False,finance,38
101454,False,finance,37
101455,False,finance,44
101456,False,finance,45
101457,False,finance,42
101458,False,finance,45
101459,False,finance,46
101460,False,finance,44
101461,False,finance,45
101462,False,finance,54
101463,False,finance,43
101464,False,finance,41
101465,False,finance,59
101466,False,finance,38
101467,False,finance,46
101468,False,finance,57
101469,False,finance,52
101470,False,finance,41
101471,False,finance,45
101472,False,finance,38
101473,False,finance,46
101474,False,finance,35
101475,False,finance,49
101476,False,finance,51
101477,False,finance,46
101478,False,finance,60
101479,False,finance,43
101480,False,finance,55
101481,False,finance,50
101482,False,finance,47
101483,False,finance,48
101484,False,finance,49
101485,False,finance,40
101486,False,finance,66
101487,False,finance,51
101488,False,finance,50
101489,False,finance,44
101490,False,finance,47
101491,False,finance,41
101492,False,finance,43
101493,False,finance,44
101494,False,finance,58
101495,False,finance,51
101496,False,finance,47
101497,False,finance,47
101498,False,finance,51
101499,False,finance,57
101500,False,finance,54
101501,False,finance,44
101502,False,finance,44
101503,False,finance,57
101504,False,finance,55
101505,False,finance,49
101506,False,finance,39
101507,False,finance,62
101508,False,finance,45
101509,False,finance,49
101510,False,finance,56
101511,False,finance,50
101512,False,finance,56
101513,False,finance,58
101514,False,finance,47
101515,False,finance,52
101516,False,finance,50
101517,False,finance,34
101518,False,finance,51
101519,False,finance,58
101520,False,finance,44
101521,False,finance,55
101522,False,finance,52
101523,False,finance,42
101524,False,finance,57
101525,False,finance,55
101526,False,finance,56
101527,False,finance,54
101528,False,finance,63
101529,False,finance,36
101530,False,finance,58
101531,False,finance,56
101532,False,finance,47
101533,False,finance,63
101534,False,finance,52
101535,False,finance,46
101536,False,finance,55
101537,False,finance,54
101538,False,finance,47
101539,False,finance,49
101540,False,finance,47
101541,False,finance,64
101542,False,finance,47
101543,False,finance,36
101544,False,finance,42
101545,False,finance,49
101546,False,finance,44
101547,False,finance,53
101548,False,finance,56
101549,False,finance,61
101550,False,finance,56
101551,False,finance,53
101552,False,finance,48
101553,False,finance,60
101554,False,finance,46
101555,False,finance,45
101556,False,finance,43
101557,False,finance,48
101558,False,finance,40
101559,False,finance,51
101560,False,finance,50
101561,False,finance,52
101562,False,finance,42
101563,False,finance,51
101564,False,finance,47
101565,False,finance,53
101566,False,finance,57
101567,False,finance,53
101568,False,finance,48
101569,False,finance,57
101570,False,finance,52
101571,False,finance,43
101572,False,finance,52
101573,False,finance,51
101574,False,finance,42
101575,False,finance,46
101576,False,finance,49
101577,False,finance,34
101578,False,finance,54
101579,False,finance,44
101580,False,finance,44
101581,False,finance,47
101582,False,finance,57
101583,False,finance,47
101584,False,finance,57
101585,False,finance,43
101586,False,finance,49
101587,False,finance,58
101588,False,finance,47
101589,False,finance,58
101590,False,finance,49
101591,False,finance,63
101592,False,finance,63
101593,False,finance,51
101594,False,finance,49
101595,False,finance,42
101596,False,finance,55
101597,False,finance,48
101598,False,finance,52
101599,False,finance,53
101600,False,finance,47
101601,False,finance,48
101602,False,finance,57
101603,False,finance,47
101604,False,finance,39
101605,False,finance,48
101606,False,finance,53
101607,False,finance,48
101608,False,finance,42
101609,False,finance,51
101610,False,finance,50
101611,False,finance,67
101612,False,finance,62
101613,False,finance,53
101614,False,finance,56
101615,False,finance,54
101616,False,finance,55
101617,False,finance,51
101618,False,finance,49
101619,False,finance,62
101620,False,finance,58
101621,False,finance,50
101622,False,finance,51
101623,False,finance,32
101624,False,finance,70
101625,False,finance,55
101626,False,finance,54
101627,False,finance,65
101628,False,finance,56
101629,False,finance,52
101630,False,finance,54
101631,False,finance,64
101632,False,finance,53
101633,False,finance,46
101634,False,finance,48
101635,False,finance,42
101636,False,finance,38
101637,False,finance,39
101638,False,finance,53
101639,False,finance,42
101640,False,finance,74
101641,False,finance,44
101642,False,finance,63
101643,False,finance,34
101644,False,finance,51
101645,False,finance,46
101646,False,finance,52
101647,False,finance,45
101648,False,finance,45
101649,False,finance,47
101650,False,finance,34
101651,False,finance,44
101652,False,finance,39
101653,False,finance,46
101654,False,finance,38
101655,False,finance,56
101656,False,finance,50
101657,False,finance,46
101658,False,finance,51
101659,False,finance,51
101660,False,finance,56
101661,False,finance,41
101662,False,finance,47
101663,False,finance,54
101664,False,finance,54
101665,False,finance,53
101666,False,finance,46
101667,False,finance,48
101668,False,finance,54
101669,False,finance,54
101670,False,finance,48
101671,False,finance,55
101672,False,finance,54
101673,False,finance,53
101674,False,finance,59
101675,False,finance,49
101676,False,finance,48
101677,False,finance,46
101678,False,finance,58
101679,False,finance,64
101680,False,finance,58
101681,False,finance,56
101682,False,finance,57
101683,False,finance,45
101684,False,finance,56
101685,False,finance,59
101686,False,finance,54
101687,False,finance,46
101688,False,finance,52
101689,False,finance,54
101690,False,finance,48
101691,False,finance,56
101692,False,finance,54
101693,False,finance,53
101694,False,finance,44
101695,False,finance,41
101696,False,finance,58
101697,False,finance,55
101698,False,finance,49
101699,False,finance,46
101700,False,finance,45
101701,False,finance,53
101702,False,finance,51
101703,False,finance,46
101704,False,finance,70
101705,False,finance,60
101706,False,finance,51
101707,False,finance,37
101708,False,finance,52
101709,False,finance,62
101710,False,finance,41
101711,False,finance,45
101712,False,finance,54
101713,False,finance,57
101714,False,finance,46
101715,False,finance,45
101716,False,finance,53
101717,False,finance,52
101718,False,finance,55
101719,False,finance,53
101720,False,finance,47
101721,False,finance,39
101722,False,finance,62
101723,False,finance,39
101724,False,finance,55
101725,False,finance,40
101726,False,finance,55
101727,False,finance,45
101728,False,finance,51
101729,False,finance,67
101730,False,finance,50
101731,False,finance,51
101732,False,finance,52
101733,False,finance,44
101734,False,finance,46
101735,False,finance,49
101736,False,finance,52
101737,False,finance,46
101738,False,finance,48
101739,False,finance,54
101740,False,finance,41
101741,False,finance,41
101742,False,finance,54
101743,False,finance,50
101744,False,finance,52
101745,False,finance,49
101746,False,finance,58
101747,False,finance,40
101748,False,finance,52
101749,False,finance,38
101750,False,finance,39
101751,False,finance,51
101752,False,finance,53
101753,False,finance,54
101754,False,finance,46
101755,False,finance,52
101756,False,finance,47
101757,False,finance,49
101758,False,finance,54
101759,False,finance,47
101760,False,finance,54
101761,False,finance,54
101762,False,finance,56
101763,False,finance,48
101764,False,finance,44
101765,False,finance,47
101766,False,finance,47
101767,False,finance,42
101768,False,finance,47
101769,False,finance,40
101770,False,finance,48
101771,False,finance,53
101772,False,finance,53
101773,False,finance,41
101774,False,finance,52
101775,False,finance,48
101776,False,finance,41
101777,False,finance,42
101778,False,finance,43
101779,False,finance,51
101780,False,finance,59
101781,False,finance,47
101782,False,finance,51
101783,False,finance,51
101784,False,finance,48
101785,False,finance,41
101786,False,finance,49
101787,False,finance,56
101788,False,finance,58
101789,False,finance,49
101790,False,finance,72
101791,False,finance,55
101792,False,finance,48
101793,False,finance,52
101794,False,finance,54
101795,False,finance,38
101796,False,finance,45
101797,False,finance,49
101798,False,finance,47
101799,False,finance,52
101800,False,finance,47
101801,False,finance,49
101802,False,finance,57
101803,False,finance,52
101804,False,finance,57
101805,False,finance,58
101806,False,finance,56
101807,False,finance,48
101808,False,finance,51
101809,False,finance,44
101810,False,finance,51
101811,False,finance,36
101812,False,finance,56
101813,False,finance,44
101814,False,finance,38
101815,False,finance,42
101816,False,finance,43
101817,False,finance,34
101818,False,finance,50
101819,False,finance,47
101820,False,finance,41
101821,False,finance,36
101822,False,finance,51
101823,False,finance,60
101824,False,finance,68
101825,False,finance,39
101826,False,finance,43
101827,False,finance,53
101828,False,finance,46
101829,False,finance,42
101830,False,finance,40
101831,False,finance,44
101832,False,finance,66
101833,False,finance,47
101834,False,finance,37
101835,False,finance,54
101836,False,finance,48
101837,False,finance,48
101838,False,finance,46
101839,False,finance,52
101840,False,finance,46
101841,False,finance,44
101842,False,finance,42
101843,False,finance,54
101844,False,finance,49
101845,False,finance,37
101846,False,finance,47
101847,False,finance,59
101848,False,finance,44
101849,False,finance,48
101850,False,finance,42
101851,False,finance,46
101852,False,finance,48
101853,False,finance,59
101854,False,finance,54
101855,False,finance,48
101856,False,finance,48
101857,False,finance,54
101858,False,finance,41
101859,False,finance,43
101860,False,finance,54
101861,False,finance,48
101862,False,finance,52
101863,False,finance,42
101864,False,finance,51
101865,False,finance,43
101866,False,finance,56
101867,False,finance,45
101868,False,finance,51
101869,False,finance,55
101870,False,finance,50
101871,False,finance,45
101872,False,finance,52
101873,False,finance,45
